login,id,node_id,avatar_url,gravatar_id,url,html_url,followers_url,following_url,gists_url,starred_url,subscriptions_url,organizations_url,repos_url,events_url,received_events_url,type,user_view_type,site_admin,score
codewithchris,46576056,MDEyOk9yZ2FuaXphdGlvbjQ2NTc2MDU2,https://avatars.githubusercontent.com/u/46576056?v=4,,https://api.github.com/users/codewithchris,https://github.com/codewithchris,https://api.github.com/users/codewithchris/followers,https://api.github.com/users/codewithchris/following{/other_user},https://api.github.com/users/codewithchris/gists{/gist_id},https://api.github.com/users/codewithchris/starred{/owner}{/repo},https://api.github.com/users/codewithchris/subscriptions,https://api.github.com/users/codewithchris/orgs,https://api.github.com/users/codewithchris/repos,https://api.github.com/users/codewithchris/events{/privacy},https://api.github.com/users/codewithchris/received_events,Organization,public,False,1.0
zoltan-nz,1009783,MDQ6VXNlcjEwMDk3ODM=,https://avatars.githubusercontent.com/u/1009783?v=4,,https://api.github.com/users/zoltan-nz,https://github.com/zoltan-nz,https://api.github.com/users/zoltan-nz/followers,https://api.github.com/users/zoltan-nz/following{/other_user},https://api.github.com/users/zoltan-nz/gists{/gist_id},https://api.github.com/users/zoltan-nz/starred{/owner}{/repo},https://api.github.com/users/zoltan-nz/subscriptions,https://api.github.com/users/zoltan-nz/orgs,https://api.github.com/users/zoltan-nz/repos,https://api.github.com/users/zoltan-nz/events{/privacy},https://api.github.com/users/zoltan-nz/received_events,User,public,False,1.0
BlakeBrown,6283620,MDQ6VXNlcjYyODM2MjA=,https://avatars.githubusercontent.com/u/6283620?v=4,,https://api.github.com/users/BlakeBrown,https://github.com/BlakeBrown,https://api.github.com/users/BlakeBrown/followers,https://api.github.com/users/BlakeBrown/following{/other_user},https://api.github.com/users/BlakeBrown/gists{/gist_id},https://api.github.com/users/BlakeBrown/starred{/owner}{/repo},https://api.github.com/users/BlakeBrown/subscriptions,https://api.github.com/users/BlakeBrown/orgs,https://api.github.com/users/BlakeBrown/repos,https://api.github.com/users/BlakeBrown/events{/privacy},https://api.github.com/users/BlakeBrown/received_events,User,public,False,1.0
alex-okrushko,2830407,MDQ6VXNlcjI4MzA0MDc=,https://avatars.githubusercontent.com/u/2830407?v=4,,https://api.github.com/users/alex-okrushko,https://github.com/alex-okrushko,https://api.github.com/users/alex-okrushko/followers,https://api.github.com/users/alex-okrushko/following{/other_user},https://api.github.com/users/alex-okrushko/gists{/gist_id},https://api.github.com/users/alex-okrushko/starred{/owner}{/repo},https://api.github.com/users/alex-okrushko/subscriptions,https://api.github.com/users/alex-okrushko/orgs,https://api.github.com/users/alex-okrushko/repos,https://api.github.com/users/alex-okrushko/events{/privacy},https://api.github.com/users/alex-okrushko/received_events,User,public,False,1.0
mahedee,6042355,MDQ6VXNlcjYwNDIzNTU=,https://avatars.githubusercontent.com/u/6042355?v=4,,https://api.github.com/users/mahedee,https://github.com/mahedee,https://api.github.com/users/mahedee/followers,https://api.github.com/users/mahedee/following{/other_user},https://api.github.com/users/mahedee/gists{/gist_id},https://api.github.com/users/mahedee/starred{/owner}{/repo},https://api.github.com/users/mahedee/subscriptions,https://api.github.com/users/mahedee/orgs,https://api.github.com/users/mahedee/repos,https://api.github.com/users/mahedee/events{/privacy},https://api.github.com/users/mahedee/received_events,User,public,False,1.0
hannorein,53376,MDQ6VXNlcjUzMzc2,https://avatars.githubusercontent.com/u/53376?v=4,,https://api.github.com/users/hannorein,https://github.com/hannorein,https://api.github.com/users/hannorein/followers,https://api.github.com/users/hannorein/following{/other_user},https://api.github.com/users/hannorein/gists{/gist_id},https://api.github.com/users/hannorein/starred{/owner}{/repo},https://api.github.com/users/hannorein/subscriptions,https://api.github.com/users/hannorein/orgs,https://api.github.com/users/hannorein/repos,https://api.github.com/users/hannorein/events{/privacy},https://api.github.com/users/hannorein/received_events,User,public,False,1.0
kelvinxu,5659116,MDQ6VXNlcjU2NTkxMTY=,https://avatars.githubusercontent.com/u/5659116?v=4,,https://api.github.com/users/kelvinxu,https://github.com/kelvinxu,https://api.github.com/users/kelvinxu/followers,https://api.github.com/users/kelvinxu/following{/other_user},https://api.github.com/users/kelvinxu/gists{/gist_id},https://api.github.com/users/kelvinxu/starred{/owner}{/repo},https://api.github.com/users/kelvinxu/subscriptions,https://api.github.com/users/kelvinxu/orgs,https://api.github.com/users/kelvinxu/repos,https://api.github.com/users/kelvinxu/events{/privacy},https://api.github.com/users/kelvinxu/received_events,User,public,False,1.0
colinta,27570,MDQ6VXNlcjI3NTcw,https://avatars.githubusercontent.com/u/27570?v=4,,https://api.github.com/users/colinta,https://github.com/colinta,https://api.github.com/users/colinta/followers,https://api.github.com/users/colinta/following{/other_user},https://api.github.com/users/colinta/gists{/gist_id},https://api.github.com/users/colinta/starred{/owner}{/repo},https://api.github.com/users/colinta/subscriptions,https://api.github.com/users/colinta/orgs,https://api.github.com/users/colinta/repos,https://api.github.com/users/colinta/events{/privacy},https://api.github.com/users/colinta/received_events,User,public,False,1.0
alexminnaar,3454453,MDQ6VXNlcjM0NTQ0NTM=,https://avatars.githubusercontent.com/u/3454453?v=4,,https://api.github.com/users/alexminnaar,https://github.com/alexminnaar,https://api.github.com/users/alexminnaar/followers,https://api.github.com/users/alexminnaar/following{/other_user},https://api.github.com/users/alexminnaar/gists{/gist_id},https://api.github.com/users/alexminnaar/starred{/owner}{/repo},https://api.github.com/users/alexminnaar/subscriptions,https://api.github.com/users/alexminnaar/orgs,https://api.github.com/users/alexminnaar/repos,https://api.github.com/users/alexminnaar/events{/privacy},https://api.github.com/users/alexminnaar/received_events,User,public,False,1.0
syavash,445636,MDQ6VXNlcjQ0NTYzNg==,https://avatars.githubusercontent.com/u/445636?v=4,,https://api.github.com/users/syavash,https://github.com/syavash,https://api.github.com/users/syavash/followers,https://api.github.com/users/syavash/following{/other_user},https://api.github.com/users/syavash/gists{/gist_id},https://api.github.com/users/syavash/starred{/owner}{/repo},https://api.github.com/users/syavash/subscriptions,https://api.github.com/users/syavash/orgs,https://api.github.com/users/syavash/repos,https://api.github.com/users/syavash/events{/privacy},https://api.github.com/users/syavash/received_events,User,public,False,1.0
atesgoral,50832,MDQ6VXNlcjUwODMy,https://avatars.githubusercontent.com/u/50832?v=4,,https://api.github.com/users/atesgoral,https://github.com/atesgoral,https://api.github.com/users/atesgoral/followers,https://api.github.com/users/atesgoral/following{/other_user},https://api.github.com/users/atesgoral/gists{/gist_id},https://api.github.com/users/atesgoral/starred{/owner}{/repo},https://api.github.com/users/atesgoral/subscriptions,https://api.github.com/users/atesgoral/orgs,https://api.github.com/users/atesgoral/repos,https://api.github.com/users/atesgoral/events{/privacy},https://api.github.com/users/atesgoral/received_events,User,public,False,1.0
andrewn6,59238070,MDQ6VXNlcjU5MjM4MDcw,https://avatars.githubusercontent.com/u/59238070?v=4,,https://api.github.com/users/andrewn6,https://github.com/andrewn6,https://api.github.com/users/andrewn6/followers,https://api.github.com/users/andrewn6/following{/other_user},https://api.github.com/users/andrewn6/gists{/gist_id},https://api.github.com/users/andrewn6/starred{/owner}{/repo},https://api.github.com/users/andrewn6/subscriptions,https://api.github.com/users/andrewn6/orgs,https://api.github.com/users/andrewn6/repos,https://api.github.com/users/andrewn6/events{/privacy},https://api.github.com/users/andrewn6/received_events,User,public,False,1.0
rileyjshaw,1840854,MDQ6VXNlcjE4NDA4NTQ=,https://avatars.githubusercontent.com/u/1840854?v=4,,https://api.github.com/users/rileyjshaw,https://github.com/rileyjshaw,https://api.github.com/users/rileyjshaw/followers,https://api.github.com/users/rileyjshaw/following{/other_user},https://api.github.com/users/rileyjshaw/gists{/gist_id},https://api.github.com/users/rileyjshaw/starred{/owner}{/repo},https://api.github.com/users/rileyjshaw/subscriptions,https://api.github.com/users/rileyjshaw/orgs,https://api.github.com/users/rileyjshaw/repos,https://api.github.com/users/rileyjshaw/events{/privacy},https://api.github.com/users/rileyjshaw/received_events,User,public,False,1.0
sgbaird,45469701,MDQ6VXNlcjQ1NDY5NzAx,https://avatars.githubusercontent.com/u/45469701?v=4,,https://api.github.com/users/sgbaird,https://github.com/sgbaird,https://api.github.com/users/sgbaird/followers,https://api.github.com/users/sgbaird/following{/other_user},https://api.github.com/users/sgbaird/gists{/gist_id},https://api.github.com/users/sgbaird/starred{/owner}{/repo},https://api.github.com/users/sgbaird/subscriptions,https://api.github.com/users/sgbaird/orgs,https://api.github.com/users/sgbaird/repos,https://api.github.com/users/sgbaird/events{/privacy},https://api.github.com/users/sgbaird/received_events,User,public,False,1.0
joykare,19430074,MDQ6VXNlcjE5NDMwMDc0,https://avatars.githubusercontent.com/u/19430074?v=4,,https://api.github.com/users/joykare,https://github.com/joykare,https://api.github.com/users/joykare/followers,https://api.github.com/users/joykare/following{/other_user},https://api.github.com/users/joykare/gists{/gist_id},https://api.github.com/users/joykare/starred{/owner}{/repo},https://api.github.com/users/joykare/subscriptions,https://api.github.com/users/joykare/orgs,https://api.github.com/users/joykare/repos,https://api.github.com/users/joykare/events{/privacy},https://api.github.com/users/joykare/received_events,User,public,False,1.0
brenna,1683727,MDQ6VXNlcjE2ODM3Mjc=,https://avatars.githubusercontent.com/u/1683727?v=4,,https://api.github.com/users/brenna,https://github.com/brenna,https://api.github.com/users/brenna/followers,https://api.github.com/users/brenna/following{/other_user},https://api.github.com/users/brenna/gists{/gist_id},https://api.github.com/users/brenna/starred{/owner}{/repo},https://api.github.com/users/brenna/subscriptions,https://api.github.com/users/brenna/orgs,https://api.github.com/users/brenna/repos,https://api.github.com/users/brenna/events{/privacy},https://api.github.com/users/brenna/received_events,User,public,False,1.0
fmoliveira,3985462,MDQ6VXNlcjM5ODU0NjI=,https://avatars.githubusercontent.com/u/3985462?v=4,,https://api.github.com/users/fmoliveira,https://github.com/fmoliveira,https://api.github.com/users/fmoliveira/followers,https://api.github.com/users/fmoliveira/following{/other_user},https://api.github.com/users/fmoliveira/gists{/gist_id},https://api.github.com/users/fmoliveira/starred{/owner}{/repo},https://api.github.com/users/fmoliveira/subscriptions,https://api.github.com/users/fmoliveira/orgs,https://api.github.com/users/fmoliveira/repos,https://api.github.com/users/fmoliveira/events{/privacy},https://api.github.com/users/fmoliveira/received_events,User,public,False,1.0
devinpleuler,6856153,MDQ6VXNlcjY4NTYxNTM=,https://avatars.githubusercontent.com/u/6856153?v=4,,https://api.github.com/users/devinpleuler,https://github.com/devinpleuler,https://api.github.com/users/devinpleuler/followers,https://api.github.com/users/devinpleuler/following{/other_user},https://api.github.com/users/devinpleuler/gists{/gist_id},https://api.github.com/users/devinpleuler/starred{/owner}{/repo},https://api.github.com/users/devinpleuler/subscriptions,https://api.github.com/users/devinpleuler/orgs,https://api.github.com/users/devinpleuler/repos,https://api.github.com/users/devinpleuler/events{/privacy},https://api.github.com/users/devinpleuler/received_events,User,public,False,1.0
pritamworld,13292472,MDQ6VXNlcjEzMjkyNDcy,https://avatars.githubusercontent.com/u/13292472?v=4,,https://api.github.com/users/pritamworld,https://github.com/pritamworld,https://api.github.com/users/pritamworld/followers,https://api.github.com/users/pritamworld/following{/other_user},https://api.github.com/users/pritamworld/gists{/gist_id},https://api.github.com/users/pritamworld/starred{/owner}{/repo},https://api.github.com/users/pritamworld/subscriptions,https://api.github.com/users/pritamworld/orgs,https://api.github.com/users/pritamworld/repos,https://api.github.com/users/pritamworld/events{/privacy},https://api.github.com/users/pritamworld/received_events,User,public,False,1.0
vnmakarov,9855671,MDQ6VXNlcjk4NTU2NzE=,https://avatars.githubusercontent.com/u/9855671?v=4,,https://api.github.com/users/vnmakarov,https://github.com/vnmakarov,https://api.github.com/users/vnmakarov/followers,https://api.github.com/users/vnmakarov/following{/other_user},https://api.github.com/users/vnmakarov/gists{/gist_id},https://api.github.com/users/vnmakarov/starred{/owner}{/repo},https://api.github.com/users/vnmakarov/subscriptions,https://api.github.com/users/vnmakarov/orgs,https://api.github.com/users/vnmakarov/repos,https://api.github.com/users/vnmakarov/events{/privacy},https://api.github.com/users/vnmakarov/received_events,User,public,False,1.0
websanova,1645771,MDQ6VXNlcjE2NDU3NzE=,https://avatars.githubusercontent.com/u/1645771?v=4,,https://api.github.com/users/websanova,https://github.com/websanova,https://api.github.com/users/websanova/followers,https://api.github.com/users/websanova/following{/other_user},https://api.github.com/users/websanova/gists{/gist_id},https://api.github.com/users/websanova/starred{/owner}{/repo},https://api.github.com/users/websanova/subscriptions,https://api.github.com/users/websanova/orgs,https://api.github.com/users/websanova/repos,https://api.github.com/users/websanova/events{/privacy},https://api.github.com/users/websanova/received_events,User,public,False,1.0
ritheshkumar95,7269605,MDQ6VXNlcjcyNjk2MDU=,https://avatars.githubusercontent.com/u/7269605?v=4,,https://api.github.com/users/ritheshkumar95,https://github.com/ritheshkumar95,https://api.github.com/users/ritheshkumar95/followers,https://api.github.com/users/ritheshkumar95/following{/other_user},https://api.github.com/users/ritheshkumar95/gists{/gist_id},https://api.github.com/users/ritheshkumar95/starred{/owner}{/repo},https://api.github.com/users/ritheshkumar95/subscriptions,https://api.github.com/users/ritheshkumar95/orgs,https://api.github.com/users/ritheshkumar95/repos,https://api.github.com/users/ritheshkumar95/events{/privacy},https://api.github.com/users/ritheshkumar95/received_events,User,public,False,1.0
